Time-(numerical),Time-(readable),CPU_perc,Mem_perc,cpu_freq_MHz,disk_read_MBps,disk_write_MBps,net_sent_MBps,net_recv_MBps,trigger_ctx
1760415856.5209363,2025-10-13T23:24:16,22.4,84.9,1711.0,2.15,7.705,0.0,0.0,
1760415857.556618,2025-10-13T23:24:17,54.6,85.2,1711.0,47.92,4.112,0.001,0.001,System Idle Process cpu=1181.7% mem=0.0% (pid=0); OneDrive.exe cpu=187.6% mem=3.3% (pid=20416); Taskmgr.exe cpu=47.5% mem=0.7% (pid=28296)
1760415862.6730442,2025-10-13T23:24:22,61.7,86.5,1711.0,312.946,14.368,0.073,0.288,System Idle Process cpu=627.1% mem=0.0% (pid=0); OneDrive.exe cpu=194.9% mem=3.3% (pid=20416); python.exe cpu=69.2% mem=0.2% (pid=29004)
1760415866.451135,2025-10-13T23:24:26,36.4,85.9,1711.0,643.259,1.741,0.021,0.029,System Idle Process cpu=1025.3% mem=0.0% (pid=0); OneDrive.exe cpu=198.2% mem=3.3% (pid=20416); RuntimeBroker.exe cpu=82.5% mem=0.3% (pid=27756)
1760415870.297781,2025-10-13T23:24:30,38.0,85.9,1711.0,484.984,1.659,0.002,0.002,System Idle Process cpu=1005.5% mem=0.0% (pid=0); OneDrive.exe cpu=195.6% mem=3.3% (pid=20416); System cpu=99.2% mem=0.0% (pid=4)
1760415874.0853164,2025-10-13T23:24:34,27.9,85.9,1711.0,208.505,1.368,0.001,0.001,System Idle Process cpu=1164.5% mem=0.0% (pid=0); OneDrive.exe cpu=191.9% mem=3.3% (pid=20416); python.exe cpu=73.4% mem=0.2% (pid=29004)
1760415878.3594027,2025-10-13T23:24:38,28.7,86.3,1711.0,3.417,1.487,0.043,0.027,System Idle Process cpu=1156.0% mem=0.0% (pid=0); OneDrive.exe cpu=191.8% mem=3.3% (pid=20416); python.exe cpu=72.9% mem=0.2% (pid=29004)
1760415882.866248,2025-10-13T23:24:42,37.3,86.9,1711.0,13.169,1.065,0.113,0.092,System Idle Process cpu=1013.1% mem=0.0% (pid=0); OneDrive.exe cpu=197.1% mem=3.3% (pid=20416); python.exe cpu=74.4% mem=0.2% (pid=29004)
1760415887.208088,2025-10-13T23:24:47,33.8,86.9,1711.0,0.438,1.679,0.052,0.012,System Idle Process cpu=1072.8% mem=0.0% (pid=0); OneDrive.exe cpu=195.0% mem=3.3% (pid=20416); python.exe cpu=73.0% mem=0.2% (pid=29004)
1760415891.3619149,2025-10-13T23:24:51,35.2,87.1,1711.0,2.126,1.729,0.072,0.023,System Idle Process cpu=1052.5% mem=0.0% (pid=0); OneDrive.exe cpu=195.8% mem=3.3% (pid=20416); python.exe cpu=71.7% mem=0.2% (pid=29004)
1760415895.5626907,2025-10-13T23:24:55,24.5,87.1,1711.0,0.025,1.204,0.015,0.01,System Idle Process cpu=1215.0% mem=0.0% (pid=0); OneDrive.exe cpu=193.5% mem=3.3% (pid=20416); python.exe cpu=76.1% mem=0.2% (pid=29004)
1760415900.0237594,2025-10-13T23:25:00,44.0,87.8,1711.0,12.612,1.106,0.063,0.061,System Idle Process cpu=909.2% mem=0.0% (pid=0); OneDrive.exe cpu=199.9% mem=3.3% (pid=20416); python.exe cpu=73.8% mem=0.2% (pid=29004)
1760415904.2774575,2025-10-13T23:25:04,33.0,87.9,1711.0,1.184,1.303,0.005,0.005,System Idle Process cpu=1093.5% mem=0.0% (pid=0); OneDrive.exe cpu=192.4% mem=3.3% (pid=20416); python.exe cpu=72.1% mem=0.2% (pid=29004)
1760415908.2581902,2025-10-13T23:25:08,23.5,87.1,1711.0,0.0,1.196,0.006,0.007,System Idle Process cpu=1232.0% mem=0.0% (pid=0); OneDrive.exe cpu=193.6% mem=3.3% (pid=20416); python.exe cpu=71.9% mem=0.2% (pid=29004)
1760415912.2837417,2025-10-13T23:25:12,26.3,87.2,1711.0,1.954,0.713,0.017,0.01,System Idle Process cpu=1190.8% mem=0.0% (pid=0); OneDrive.exe cpu=196.0% mem=3.3% (pid=20416); python.exe cpu=71.8% mem=0.2% (pid=29004)
1760415916.271932,2025-10-13T23:25:16,27.1,87.2,1711.0,0.002,1.165,0.006,0.008,System Idle Process cpu=1174.6% mem=0.0% (pid=0); OneDrive.exe cpu=193.7% mem=3.3% (pid=20416); python.exe cpu=69.8% mem=0.2% (pid=29004)
1760415920.3139443,2025-10-13T23:25:20,25.0,86.7,1711.0,9.703,0.971,0.003,0.002,System Idle Process cpu=1206.0% mem=0.0% (pid=0); OneDrive.exe cpu=196.4% mem=3.3% (pid=20416); python.exe cpu=71.0% mem=0.2% (pid=29004)
1760415924.2973185,2025-10-13T23:25:24,23.8,86.4,1711.0,1.376,2.814,0.002,0.003,System Idle Process cpu=1226.2% mem=0.0% (pid=0); OneDrive.exe cpu=194.7% mem=3.3% (pid=20416); python.exe cpu=69.6% mem=0.2% (pid=29004)
1760415928.2471936,2025-10-13T23:25:28,22.8,86.4,1711.0,0.291,1.151,0.003,0.003,System Idle Process cpu=1239.0% mem=0.0% (pid=0); OneDrive.exe cpu=192.3% mem=3.3% (pid=20416); python.exe cpu=72.5% mem=0.2% (pid=29004)
1760415932.5808537,2025-10-13T23:25:32,27.3,86.6,1711.0,38.043,0.893,0.002,0.003,System Idle Process cpu=1172.3% mem=0.0% (pid=0); OneDrive.exe cpu=192.7% mem=3.3% (pid=20416); python.exe cpu=72.6% mem=0.2% (pid=29004)
1760415936.6307812,2025-10-13T23:25:36,23.8,86.4,1711.0,0.033,1.008,0.001,0.005,System Idle Process cpu=1229.1% mem=0.0% (pid=0); OneDrive.exe cpu=192.3% mem=3.3% (pid=20416); python.exe cpu=70.7% mem=0.2% (pid=29004)
1760415940.6045027,2025-10-13T23:25:40,23.4,86.5,1466.0,0.094,1.626,0.001,0.001,System Idle Process cpu=1228.6% mem=0.0% (pid=0); OneDrive.exe cpu=197.2% mem=3.3% (pid=20416); python.exe cpu=71.2% mem=0.2% (pid=29004)
1760415944.5979412,2025-10-13T23:25:44,24.0,86.5,1711.0,2.474,3.346,0.006,0.007,System Idle Process cpu=1224.9% mem=0.0% (pid=0); OneDrive.exe cpu=150.8% mem=3.3% (pid=20416); python.exe cpu=69.8% mem=0.2% (pid=29004)
1760415949.0395443,2025-10-13T23:25:49,20.2,86.2,1711.0,10.525,9.606,0.014,0.032,System Idle Process cpu=1282.3% mem=0.0% (pid=0); OneDrive.exe cpu=95.6% mem=3.3% (pid=20416); python.exe cpu=69.0% mem=0.2% (pid=29004)
1760415952.816523,2025-10-13T23:25:52,17.4,86.1,1711.0,0.0,0.336,0.01,0.01,System Idle Process cpu=1333.6% mem=0.0% (pid=0); OneDrive.exe cpu=97.2% mem=3.3% (pid=20416); python.exe cpu=69.8% mem=0.2% (pid=29004)
1760415956.8141696,2025-10-13T23:25:56,21.8,86.4,1711.0,6.795,0.492,0.001,0.001,System Idle Process cpu=1265.1% mem=0.0% (pid=0); OneDrive.exe cpu=95.3% mem=3.3% (pid=20416); python.exe cpu=70.7% mem=0.2% (pid=29004)
1760415961.1821182,2025-10-13T23:26:01,31.1,86.2,1711.0,34.576,9.708,0.01,0.017,System Idle Process cpu=1117.4% mem=0.0% (pid=0); OneDrive.exe cpu=96.0% mem=3.3% (pid=20416); python.exe cpu=70.1% mem=0.2% (pid=29004)
1760415965.4263103,2025-10-13T23:26:05,22.7,86.2,1711.0,0.852,1.102,0.014,0.015,System Idle Process cpu=1255.3% mem=0.0% (pid=0); OneDrive.exe cpu=97.7% mem=3.3% (pid=20416); python.exe cpu=71.2% mem=0.2% (pid=29004)
1760415969.373098,2025-10-13T23:26:09,19.4,85.9,1711.0,0.0,0.221,0.001,0.005,System Idle Process cpu=1299.5% mem=0.0% (pid=0); OneDrive.exe cpu=97.3% mem=3.3% (pid=20416); python.exe cpu=69.6% mem=0.2% (pid=29004)
1760415973.3489206,2025-10-13T23:26:13,17.5,85.5,1711.0,0.0,0.217,0.008,0.007,System Idle Process cpu=1324.8% mem=0.0% (pid=0); OneDrive.exe cpu=96.5% mem=3.3% (pid=20416); python.exe cpu=69.3% mem=0.2% (pid=29004)
1760415977.180203,2025-10-13T23:26:17,16.7,85.4,1711.0,0.0,0.975,0.007,0.006,System Idle Process cpu=1339.1% mem=0.0% (pid=0); OneDrive.exe cpu=97.2% mem=3.3% (pid=20416); python.exe cpu=72.1% mem=0.2% (pid=29004)
1760415981.0598483,2025-10-13T23:26:21,20.7,85.3,1466.0,0.053,0.582,0.002,0.002,System Idle Process cpu=1273.0% mem=0.0% (pid=0); OneDrive.exe cpu=99.7% mem=3.3% (pid=20416); python.exe cpu=70.4% mem=0.2% (pid=29004)
1760415984.7194648,2025-10-13T23:26:24,16.5,85.3,1711.0,0.016,0.934,0.001,0.001,System Idle Process cpu=1340.8% mem=0.0% (pid=0); OneDrive.exe cpu=98.0% mem=3.3% (pid=20416); python.exe cpu=70.7% mem=0.2% (pid=29004)
1760415988.5641992,2025-10-13T23:26:28,17.8,85.2,1711.0,0.59,0.516,0.002,0.002,System Idle Process cpu=1324.3% mem=0.0% (pid=0); OneDrive.exe cpu=95.3% mem=3.3% (pid=20416); python.exe cpu=73.0% mem=0.2% (pid=29004)
1760415992.80211,2025-10-13T23:26:32,29.6,85.7,1711.0,8.507,22.934,0.011,0.016,System Idle Process cpu=1137.4% mem=0.0% (pid=0); OneDrive.exe cpu=94.2% mem=3.3% (pid=20416); python.exe cpu=69.9% mem=0.2% (pid=29004)
1760415996.898845,2025-10-13T23:26:36,18.5,85.7,1711.0,2.468,3.437,0.01,0.012,System Idle Process cpu=1310.8% mem=0.0% (pid=0); OneDrive.exe cpu=97.3% mem=3.3% (pid=20416); python.exe cpu=68.9% mem=0.2% (pid=29004)
1760416000.8866763,2025-10-13T23:26:40,17.6,85.8,1711.0,0.094,0.594,0.002,0.001,System Idle Process cpu=1322.7% mem=0.0% (pid=0); OneDrive.exe cpu=96.7% mem=3.3% (pid=20416); python.exe cpu=66.7% mem=0.2% (pid=29004)
1760416004.7028368,2025-10-13T23:26:44,21.5,86.1,1711.0,0.082,0.373,0.004,0.004,System Idle Process cpu=1272.1% mem=0.0% (pid=0); OneDrive.exe cpu=100.7% mem=3.3% (pid=20416); python.exe cpu=72.9% mem=0.2% (pid=29004)
1760416008.8593528,2025-10-13T23:26:48,28.5,85.9,1711.0,0.258,0.524,0.008,0.008,System Idle Process cpu=1163.8% mem=0.0% (pid=0); OneDrive.exe cpu=98.8% mem=3.3% (pid=20416); python.exe cpu=71.4% mem=0.2% (pid=29004)
1760416012.9120646,2025-10-13T23:26:52,24.4,85.8,1711.0,0.487,0.459,0.006,0.007,System Idle Process cpu=1223.6% mem=0.0% (pid=0); OneDrive.exe cpu=95.4% mem=3.3% (pid=20416); python.exe cpu=70.1% mem=0.2% (pid=29004)
1760416016.8552985,2025-10-13T23:26:56,18.3,85.8,1711.0,0.078,0.446,0.009,0.006,System Idle Process cpu=1317.7% mem=0.0% (pid=0); OneDrive.exe cpu=96.3% mem=3.3% (pid=20416); python.exe cpu=68.5% mem=0.2% (pid=29004)
1760416020.8536777,2025-10-13T23:27:00,17.5,85.8,1711.0,0.033,0.823,0.007,0.007,System Idle Process cpu=1325.8% mem=0.0% (pid=0); OneDrive.exe cpu=95.6% mem=3.3% (pid=20416); python.exe cpu=68.6% mem=0.2% (pid=29004)
1760416024.8872223,2025-10-13T23:27:04,18.2,85.8,1711.0,0.086,0.569,0.007,0.008,System Idle Process cpu=1316.0% mem=0.0% (pid=0); OneDrive.exe cpu=95.5% mem=3.3% (pid=20416); python.exe cpu=69.0% mem=0.2% (pid=29004)
1760416028.7751117,2025-10-13T23:27:08,17.4,85.6,1711.0,0.0,0.496,0.004,0.008,System Idle Process cpu=1327.6% mem=0.0% (pid=0); OneDrive.exe cpu=96.2% mem=3.3% (pid=20416); python.exe cpu=70.7% mem=0.2% (pid=29004)
1760416032.754819,2025-10-13T23:27:12,16.3,85.6,1711.0,0.164,0.393,0.002,0.002,System Idle Process cpu=1340.6% mem=0.0% (pid=0); OneDrive.exe cpu=94.7% mem=3.3% (pid=20416); python.exe cpu=69.5% mem=0.2% (pid=29004)
1760416036.6769605,2025-10-13T23:27:16,16.8,85.5,1711.0,0.033,0.315,0.002,0.003,System Idle Process cpu=1341.2% mem=0.0% (pid=0); OneDrive.exe cpu=93.9% mem=3.3% (pid=20416); python.exe cpu=68.1% mem=0.2% (pid=29004)
1760416040.3820996,2025-10-13T23:27:20,16.7,85.4,1711.0,0.0,0.401,0.016,0.014,System Idle Process cpu=1343.0% mem=0.0% (pid=0); OneDrive.exe cpu=95.5% mem=3.3% (pid=20416); python.exe cpu=69.6% mem=0.2% (pid=29004)
1760416044.387119,2025-10-13T23:27:24,17.5,85.4,1711.0,0.058,0.659,0.009,0.012,System Idle Process cpu=1323.3% mem=0.0% (pid=0); OneDrive.exe cpu=88.3% mem=3.3% (pid=20416); python.exe cpu=71.8% mem=0.2% (pid=29004)
1760416048.4873123,2025-10-13T23:27:28,24.4,85.3,1466.0,0.672,0.455,0.021,0.083,System Idle Process cpu=1227.0% mem=0.0% (pid=0); OneDrive.exe cpu=97.0% mem=3.3% (pid=20416); python.exe cpu=71.2% mem=0.2% (pid=29004)
1760416052.3925376,2025-10-13T23:27:32,22.5,85.7,1711.0,9.11,2.011,0.072,0.038,System Idle Process cpu=1238.8% mem=0.0% (pid=0); OneDrive.exe cpu=98.7% mem=3.3% (pid=20416); python.exe cpu=72.9% mem=0.2% (pid=29004)
1760416056.346601,2025-10-13T23:27:36,29.1,86.0,1711.0,13.175,3.813,0.01,0.035,System Idle Process cpu=1143.8% mem=0.0% (pid=0); OneDrive.exe cpu=98.0% mem=3.3% (pid=20416); chrome.exe cpu=92.2% mem=1.7% (pid=26428)
1760416060.5178926,2025-10-13T23:27:40,30.7,86.1,1711.0,8.367,37.208,0.006,0.108,System Idle Process cpu=1132.2% mem=0.0% (pid=0); OneDrive.exe cpu=100.1% mem=3.3% (pid=20416); python.exe cpu=70.2% mem=0.2% (pid=29004)
1760416064.3127463,2025-10-13T23:27:44,19.6,86.2,1711.0,26.57,0.754,0.001,0.002,System Idle Process cpu=1294.1% mem=0.0% (pid=0); OneDrive.exe cpu=99.1% mem=3.3% (pid=20416); python.exe cpu=74.4% mem=0.2% (pid=29004)
1760416068.6862473,2025-10-13T23:27:48,33.7,86.5,1711.0,44.25,2.18,0.003,0.009,System Idle Process cpu=1071.1% mem=0.0% (pid=0); OneDrive.exe cpu=97.4% mem=3.3% (pid=20416); python.exe cpu=72.8% mem=0.2% (pid=29004)
1760416072.6688657,2025-10-13T23:27:52,26.8,87.0,1711.0,12.762,1.614,0.005,0.01,System Idle Process cpu=1182.5% mem=0.0% (pid=0); OneDrive.exe cpu=98.4% mem=3.3% (pid=20416); python.exe cpu=71.4% mem=0.2% (pid=29004)
1760416076.7455907,2025-10-13T23:27:56,16.7,87.0,1711.0,0.487,1.237,0.008,0.006,System Idle Process cpu=1337.0% mem=0.0% (pid=0); OneDrive.exe cpu=97.2% mem=3.3% (pid=20416); python.exe cpu=70.4% mem=0.2% (pid=29004)
1760416080.8398504,2025-10-13T23:28:00,22.7,86.4,1711.0,0.778,1.462,0.192,0.059,System Idle Process cpu=1241.0% mem=0.0% (pid=0); OneDrive.exe cpu=98.9% mem=3.3% (pid=20416); python.exe cpu=73.4% mem=0.2% (pid=29004)
1760416085.1689897,2025-10-13T23:28:05,25.0,86.5,1711.0,2.471,4.829,0.071,0.431,System Idle Process cpu=1215.3% mem=0.0% (pid=0); OneDrive.exe cpu=98.4% mem=3.3% (pid=20416); python.exe cpu=68.8% mem=0.2% (pid=29004)
1760416089.2129738,2025-10-13T23:28:09,17.6,86.2,1711.0,0.016,0.745,0.002,0.006,System Idle Process cpu=1325.8% mem=0.0% (pid=0); OneDrive.exe cpu=97.3% mem=3.3% (pid=20416); python.exe cpu=70.6% mem=0.2% (pid=29004)
1760416093.3116033,2025-10-13T23:28:13,21.6,86.2,1711.0,2.075,2.863,0.021,0.045,System Idle Process cpu=1263.5% mem=0.0% (pid=0); chrome.exe cpu=107.4% mem=1.0% (pid=28048); OneDrive.exe cpu=92.9% mem=3.3% (pid=20416)
1760416097.5276628,2025-10-13T23:28:17,24.6,86.3,1711.0,0.944,4.948,0.033,0.02,System Idle Process cpu=1217.5% mem=0.0% (pid=0); OneDrive.exe cpu=99.3% mem=3.3% (pid=20416); python.exe cpu=69.2% mem=0.2% (pid=29004)
1760416101.4254313,2025-10-13T23:28:21,20.2,86.4,1711.0,2.06,2.863,0.014,0.023,System Idle Process cpu=1280.7% mem=0.0% (pid=0); OneDrive.exe cpu=98.9% mem=3.3% (pid=20416); python.exe cpu=75.7% mem=0.2% (pid=29004)
1760416105.750218,2025-10-13T23:28:25,27.9,86.2,1711.0,11.58,1.683,0.008,0.009,System Idle Process cpu=1165.0% mem=0.0% (pid=0); OneDrive.exe cpu=99.1% mem=3.3% (pid=20416); python.exe cpu=73.3% mem=0.2% (pid=29004)
1760416109.8231378,2025-10-13T23:28:29,24.9,86.1,1711.0,3.389,1.712,0.009,0.019,System Idle Process cpu=1211.7% mem=0.0% (pid=0); OneDrive.exe cpu=98.5% mem=3.3% (pid=20416); python.exe cpu=73.0% mem=0.2% (pid=29004)
1760416113.9249713,2025-10-13T23:28:33,25.4,85.9,1711.0,1.278,0.93,0.001,0.001,System Idle Process cpu=1205.8% mem=0.0% (pid=0); OneDrive.exe cpu=97.6% mem=3.3% (pid=20416); chrome.exe cpu=85.4% mem=2.3% (pid=4008)
1760416117.8890288,2025-10-13T23:28:37,19.0,85.7,1711.0,0.082,1.057,0.007,0.01,System Idle Process cpu=1304.6% mem=0.0% (pid=0); OneDrive.exe cpu=101.3% mem=3.3% (pid=20416); python.exe cpu=69.9% mem=0.2% (pid=29004)
1760416121.8465588,2025-10-13T23:28:41,17.3,85.8,1711.0,0.193,0.496,0.002,0.004,System Idle Process cpu=1332.9% mem=0.0% (pid=0); OneDrive.exe cpu=97.3% mem=3.3% (pid=20416); python.exe cpu=71.4% mem=0.2% (pid=29004)
1760416125.8016984,2025-10-13T23:28:45,25.3,86.4,1711.0,1.405,0.508,0.002,0.001,System Idle Process cpu=1203.5% mem=0.0% (pid=0); OneDrive.exe cpu=98.5% mem=3.3% (pid=20416); python.exe cpu=71.6% mem=0.2% (pid=29004)
1760416129.6972039,2025-10-13T23:28:49,18.3,86.3,1711.0,0.735,0.555,0.005,0.007,System Idle Process cpu=1317.3% mem=0.0% (pid=0); OneDrive.exe cpu=94.7% mem=3.3% (pid=20416); python.exe cpu=65.7% mem=0.2% (pid=29004)
1760416133.3080437,2025-10-13T23:28:53,15.7,86.3,1711.0,0.053,0.782,0.012,0.012,System Idle Process cpu=1361.6% mem=0.0% (pid=0); OneDrive.exe cpu=94.9% mem=3.3% (pid=20416); python.exe cpu=70.2% mem=0.2% (pid=29004)
1760416137.2408895,2025-10-13T23:28:57,18.2,86.3,1711.0,0.008,0.643,0.011,0.007,System Idle Process cpu=1318.3% mem=0.0% (pid=0); OneDrive.exe cpu=98.0% mem=3.3% (pid=20416); python.exe cpu=68.0% mem=0.2% (pid=29004)
1760416141.2286992,2025-10-13T23:29:01,20.3,86.3,1711.0,0.033,0.762,0.008,0.011,System Idle Process cpu=1286.4% mem=0.0% (pid=0); OneDrive.exe cpu=93.7% mem=3.3% (pid=20416); python.exe cpu=73.2% mem=0.2% (pid=29004)
1760416145.4399698,2025-10-13T23:29:05,25.6,86.6,1711.0,1.734,3.379,0.029,0.035,System Idle Process cpu=1210.2% mem=0.0% (pid=0); OneDrive.exe cpu=95.7% mem=3.3% (pid=20416); python.exe cpu=70.4% mem=0.2% (pid=29004)
1760416149.5081766,2025-10-13T23:29:09,24.0,86.4,1711.0,0.0,0.627,0.001,0.005,System Idle Process cpu=1233.1% mem=0.0% (pid=0); OneDrive.exe cpu=97.5% mem=3.3% (pid=20416); python.exe cpu=66.5% mem=0.2% (pid=29004)
1760416153.1431715,2025-10-13T23:29:13,20.4,86.3,1711.0,0.016,0.913,0.001,0.002,System Idle Process cpu=1292.9% mem=0.0% (pid=0); OneDrive.exe cpu=97.7% mem=3.3% (pid=20416); python.exe cpu=70.7% mem=0.2% (pid=29004)
1760416157.079357,2025-10-13T23:29:17,21.2,86.3,1711.0,0.066,0.393,0.011,0.007,System Idle Process cpu=1282.5% mem=0.0% (pid=0); OneDrive.exe cpu=95.8% mem=3.3% (pid=20416); python.exe cpu=69.6% mem=0.2% (pid=29004)
1760416160.941629,2025-10-13T23:29:20,22.5,86.2,1466.0,0.209,0.311,0.002,0.003,System Idle Process cpu=1262.2% mem=0.0% (pid=0); OneDrive.exe cpu=91.4% mem=3.3% (pid=20416); python.exe cpu=73.1% mem=0.2% (pid=29004)
1760416164.9973881,2025-10-13T23:29:24,26.6,86.4,1466.0,0.18,0.877,0.007,0.009,System Idle Process cpu=1197.3% mem=0.0% (pid=0); OneDrive.exe cpu=97.9% mem=3.3% (pid=20416); python.exe cpu=70.0% mem=0.2% (pid=29004)
1760416168.947907,2025-10-13T23:29:28,23.1,86.2,1711.0,0.0,2.609,0.003,0.003,System Idle Process cpu=1255.1% mem=0.0% (pid=0); OneDrive.exe cpu=97.2% mem=3.3% (pid=20416); python.exe cpu=69.6% mem=0.2% (pid=29004)
1760416172.7112617,2025-10-13T23:29:32,20.8,86.0,1711.0,0.639,1.212,0.001,0.001,System Idle Process cpu=1280.1% mem=0.0% (pid=0); OneDrive.exe cpu=94.8% mem=3.3% (pid=20416); python.exe cpu=69.7% mem=0.2% (pid=29004)
1760416176.7116117,2025-10-13T23:29:36,24.4,86.3,1711.0,0.295,1.106,0.009,0.008,System Idle Process cpu=1227.8% mem=0.0% (pid=0); OneDrive.exe cpu=96.6% mem=3.3% (pid=20416); python.exe cpu=73.7% mem=0.2% (pid=29004)
1760416180.7547028,2025-10-13T23:29:40,32.9,86.4,1711.0,0.131,2.613,0.002,0.003,System Idle Process cpu=1098.7% mem=0.0% (pid=0); OneDrive.exe cpu=97.3% mem=3.3% (pid=20416); python.exe cpu=69.2% mem=0.2% (pid=29004)
1760416184.698691,2025-10-13T23:29:44,19.5,86.4,1711.0,0.106,1.278,0.015,0.004,System Idle Process cpu=1303.0% mem=0.0% (pid=0); OneDrive.exe cpu=96.5% mem=3.3% (pid=20416); python.exe cpu=70.5% mem=0.2% (pid=29004)
1760416188.6518614,2025-10-13T23:29:48,20.3,86.4,1711.0,0.201,0.729,0.023,0.031,System Idle Process cpu=1272.9% mem=0.0% (pid=0); OneDrive.exe cpu=99.5% mem=3.3% (pid=20416); python.exe cpu=69.7% mem=0.2% (pid=29004)
1760416192.603538,2025-10-13T23:29:52,22.8,86.3,1711.0,0.0,0.811,0.019,0.015,System Idle Process cpu=1254.1% mem=0.0% (pid=0); OneDrive.exe cpu=96.1% mem=3.3% (pid=20416); python.exe cpu=70.4% mem=0.2% (pid=29004)
1760416196.6642282,2025-10-13T23:29:56,23.0,86.2,1711.0,0.057,0.774,0.018,0.023,System Idle Process cpu=1246.0% mem=0.0% (pid=0); OneDrive.exe cpu=98.0% mem=3.3% (pid=20416); python.exe cpu=70.7% mem=0.2% (pid=29004)
1760416200.5266058,2025-10-13T23:30:00,22.8,86.5,1711.0,0.762,0.52,0.046,0.039,System Idle Process cpu=1244.3% mem=0.0% (pid=0); OneDrive.exe cpu=96.0% mem=3.3% (pid=20416); python.exe cpu=71.0% mem=0.2% (pid=29004)
1760416204.4448779,2025-10-13T23:30:04,25.3,86.7,1711.0,0.479,1.626,0.012,0.017,System Idle Process cpu=1211.3% mem=0.0% (pid=0); OneDrive.exe cpu=96.2% mem=3.3% (pid=20416); chrome.exe cpu=76.7% mem=3.4% (pid=16776)
1760416208.3974838,2025-10-13T23:30:08,29.3,86.6,1711.0,0.664,1.552,0.004,0.012,System Idle Process cpu=1141.4% mem=0.0% (pid=0); chrome.exe cpu=118.6% mem=3.4% (pid=16776); OneDrive.exe cpu=98.5% mem=3.3% (pid=20416)
1760416212.346362,2025-10-13T23:30:12,27.3,86.6,1711.0,0.737,1.79,0.002,0.007,System Idle Process cpu=1178.2% mem=0.0% (pid=0); chrome.exe cpu=132.4% mem=3.5% (pid=16776); OneDrive.exe cpu=96.1% mem=3.3% (pid=20416)
1760416216.4102972,2025-10-13T23:30:16,31.5,86.5,1466.0,0.229,2.077,0.004,0.008,System Idle Process cpu=1113.8% mem=0.0% (pid=0); chrome.exe cpu=126.0% mem=3.5% (pid=16776); OneDrive.exe cpu=73.4% mem=3.3% (pid=20416)
1760416220.3035858,2025-10-13T23:30:20,31.8,86.7,1466.0,0.594,3.408,0.003,0.006,System Idle Process cpu=1111.2% mem=0.0% (pid=0); chrome.exe cpu=142.1% mem=3.5% (pid=16776); python.exe cpu=68.1% mem=0.2% (pid=29004)
1760416224.3031492,2025-10-13T23:30:24,31.6,86.7,1711.0,0.344,2.945,0.074,0.028,System Idle Process cpu=1115.1% mem=0.0% (pid=0); python.exe cpu=66.7% mem=0.2% (pid=29004); chrome.exe cpu=51.1% mem=1.6% (pid=26428)
1760416228.7182777,2025-10-13T23:30:28,22.2,86.7,1466.0,0.446,1.524,0.011,0.029,System Idle Process cpu=1269.3% mem=0.0% (pid=0); python.exe cpu=63.9% mem=0.2% (pid=29004); explorer.exe cpu=54.0% mem=1.7% (pid=12236)
1760416233.1733463,2025-10-13T23:30:33,25.4,86.8,1466.0,0.423,2.118,0.001,0.001,System Idle Process cpu=1209.5% mem=0.0% (pid=0); OneDrive.exe cpu=65.0% mem=3.4% (pid=20416); python.exe cpu=61.5% mem=0.2% (pid=29004)
1760416237.754626,2025-10-13T23:30:37,23.2,86.7,1711.0,0.119,3.146,0.002,0.005,System Idle Process cpu=1253.7% mem=0.0% (pid=0); OneDrive.exe cpu=74.3% mem=3.4% (pid=20416); explorer.exe cpu=69.3% mem=1.6% (pid=12236)
1760416242.3038948,2025-10-13T23:30:42,22.2,86.7,1466.0,0.246,3.178,0.01,0.003,System Idle Process cpu=1264.6% mem=0.0% (pid=0); explorer.exe cpu=67.4% mem=1.7% (pid=12236); python.exe cpu=65.1% mem=0.2% (pid=29004)
1760416247.174802,2025-10-13T23:30:47,36.5,87.7,1711.0,2.997,3.4,0.017,0.01,System Idle Process cpu=1035.4% mem=0.0% (pid=0); explorer.exe cpu=87.4% mem=1.7% (pid=12236); python.exe cpu=69.2% mem=0.2% (pid=29004)
1760416251.7065084,2025-10-13T23:30:51,35.1,87.5,1466.0,0.971,2.019,0.002,0.002,System Idle Process cpu=1063.7% mem=0.0% (pid=0); explorer.exe cpu=88.3% mem=1.7% (pid=12236); python.exe cpu=68.2% mem=0.2% (pid=29004)
1760416256.2192273,2025-10-13T23:30:56,39.4,87.5,1711.0,24.179,2.609,0.153,0.039,System Idle Process cpu=1001.7% mem=0.0% (pid=0); explorer.exe cpu=64.5% mem=1.7% (pid=12236); python.exe cpu=62.2% mem=0.2% (pid=29004)
1760416260.5153897,2025-10-13T23:31:00,23.8,87.5,1711.0,4.264,2.408,0.001,0.001,System Idle Process cpu=1245.4% mem=0.0% (pid=0); OneDrive.exe cpu=70.6% mem=3.4% (pid=20416); python.exe cpu=69.7% mem=0.2% (pid=29004)
1760416265.473557,2025-10-13T23:31:05,34.3,87.6,1711.0,13.481,4.116,0.034,0.022,System Idle Process cpu=1070.2% mem=0.0% (pid=0); explorer.exe cpu=77.9% mem=1.7% (pid=12236); OneDrive.exe cpu=69.4% mem=3.4% (pid=20416)
1760416270.546605,2025-10-13T23:31:10,27.6,87.7,1711.0,2.408,4.805,0.007,0.009,System Idle Process cpu=1174.1% mem=0.0% (pid=0); explorer.exe cpu=76.7% mem=1.7% (pid=12236); python.exe cpu=66.8% mem=0.2% (pid=29004)
